order_date,storekey,productkey,currency_code,total_quantity,order_count,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category,unit_cost_flagged,unit_price_flagged,price_mismatch_flagged,country,state,square_meters,open_date,square_meters_flagged,open_date_flagged,rate_date,currency,exchange,revenue_usd,cost_usd,margin_usd
2019-01-12,9,794,CAD,3,1,Contoso 90W AC/DC Power Adapter E300 White,Contoso,White,6.07,11.9,308,Computers Accessories,3,Computers,False,False,False,Canada,Northwest Territories,1500.0,2005-03-04,False,False,2019-01-12,CAD,1.322,47.19540000000001,24.073620000000002,23.121780000000005
2019-01-12,9,1613,CAD,3,1,SV DVD 7-Inch Player Portable E200 White,Southridge Video,White,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Canada,Northwest Territories,1500.0,2005-03-04,False,False,2019-01-12,CAD,1.322,436.22033999999996,222.41328000000001,213.80705999999995
2019-01-12,9,2115,CAD,2,1,Contoso Water Heater 4.3GPM M1250 Yellow,Contoso,Yellow,403.53,877.5,804,Water Heaters,8,Home Appliances,False,False,False,Canada,Northwest Territories,1500.0,2005-03-04,False,False,2019-01-12,CAD,1.322,2320.11,1066.9333199999999,1253.1766800000003
2019-01-12,10,445,CAD,1,1,WWI Desktop PC2.30 M2300 Black,Wide World Importers,Black,257.06,559.0,303,Desktops,3,Computers,False,False,False,Canada,Nunavut,1210.0,2015-04-04,False,False,2019-01-12,CAD,1.322,738.998,339.83332,399.16468000000003
2019-01-12,10,937,CAD,1,1,SV 4GB Laptop Memory M65 White,Southridge Video,White,36.33,79.0,308,Computers Accessories,3,Computers,False,False,False,Canada,Nunavut,1210.0,2015-04-04,False,False,2019-01-12,CAD,1.322,104.438,48.02826,56.40974
2019-01-12,10,1761,CAD,5,1,MGS Combat Flight Simulator 2 M400,Tailspin Toys,Black,33.75,73.39,702,Download Games,7,Games and Toys,False,False,False,Canada,Nunavut,1210.0,2015-04-04,False,False,2019-01-12,CAD,1.322,485.10790000000003,223.0875,262.0204
2019-01-12,10,1805,CAD,6,1,MGS MechWarrior 4 Mach Paks2009 E161,Tailspin Toys,Green,16.31,32.0,702,Download Games,7,Games and Toys,False,False,False,Canada,Nunavut,1210.0,2015-04-04,False,False,2019-01-12,CAD,1.322,253.824,129.37091999999998,124.45308000000003
2019-01-12,15,373,EUR,7,1,Adventure Works Laptop8.9 E0890 White,Adventure Works,White,166.2,326.0,301,Laptops,3,Computers,False,False,False,France,La R̩union,400.0,2015-01-01,False,False,2019-01-12,EUR,0.8671,1978.7222,1008.7841399999999,969.9380600000001
2019-01-12,15,1387,EUR,2,1,Contoso Hybrid system M60 Grey,Contoso,Grey,13.33,28.99,501,Home & Office Phones,5,Cell phones,False,False,False,France,La R̩union,400.0,2015-01-01,False,False,2019-01-12,EUR,0.8671,50.274457999999996,23.116886,27.157571999999995
2019-01-12,15,1669,EUR,1,1,MGS Hand Games men M300 Black,Tailspin Toys,Black,3.17,6.89,701,Boxed Games,7,Games and Toys,False,False,False,France,La R̩union,400.0,2015-01-01,False,False,2019-01-12,EUR,0.8671,5.9743189999999995,2.748707,3.2256119999999995
2019-01-12,16,265,EUR,5,1,Contoso Home Theater System 2.1 Channel M1230 Silver,Contoso,Silver,183.54,360.0,203,Home Theater System,2,TV and Video,False,False,False,France,Limousin,385.0,2010-06-03,False,False,2019-01-12,EUR,0.8671,1560.78,795.73767,765.04233
2019-01-12,16,1356,EUR,8,1,Contoso 4 Handset Cordless Phone System M86 White,Contoso,White,16.55,35.99,501,Home & Office Phones,5,Cell phones,False,False,False,France,Limousin,385.0,2010-06-03,False,False,2019-01-12,EUR,0.8671,249.65543200000002,114.80404,134.85139200000003
2019-01-12,16,1751,EUR,6,1,MGS Bicycle Casino Games X700,Tailspin Toys,Silver,36.11,109.0,702,Download Games,7,Games and Toys,False,False,False,France,Limousin,385.0,2010-06-03,False,False,2019-01-12,EUR,0.8671,567.0834,187.865886,379.217514
2019-01-12,20,1653,EUR,3,1,Contoso DVD 7-Inch Player Portable E200 Silver,Contoso,Silver,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Germany,Brandenburg,1715.0,2012-12-15,False,False,2019-01-12,EUR,0.8671,286.116987,145.88090400000002,140.23608299999998
2019-01-12,20,1683,EUR,3,1,MGS Hand Games for 12-16 boys E600 Silver,Tailspin Toys,Silver,2.54,4.99,701,Boxed Games,7,Games and Toys,False,False,False,Germany,Brandenburg,1715.0,2012-12-15,False,False,2019-01-12,EUR,0.8671,12.980487,6.607302,6.373185
2019-01-12,29,7,EUR,1,1,Contoso 2G MP3 Player E200 Blue,Contoso,Blue,11.0,21.57,101,MP4&MP3,1,Audio,False,False,False,Italy,Enna,1000.0,2008-01-01,False,False,2019-01-12,EUR,0.8671,18.703347,9.5381,9.165247
2019-01-12,29,366,EUR,1,1,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Black,348.58,758.0,301,Laptops,3,Computers,False,False,False,Italy,Enna,1000.0,2008-01-01,False,False,2019-01-12,EUR,0.8671,657.2618,302.253718,355.008082
2019-01-12,29,430,EUR,1,1,Adventure Works Desktop PC1.60 ED160 Brown,Adventure Works,Brown,137.63,269.95,303,Desktops,3,Computers,False,False,False,Italy,Enna,1000.0,2008-01-01,False,False,2019-01-12,EUR,0.8671,234.073645,119.338973,114.734672
2019-01-12,29,583,EUR,2,1,Contoso Screen 106in M060 Black,Contoso,Black,83.16,251.0,305,Projectors & Screens,3,Computers,False,False,False,Italy,Enna,1000.0,2008-01-01,False,False,2019-01-12,EUR,0.8671,435.2842,144.216072,291.068128
2019-01-12,29,1358,EUR,2,1,Contoso Electronic Private Automatic Branch Exchange M90 White,Contoso,White,18.39,39.99,501,Home & Office Phones,5,Cell phones,False,False,False,Italy,Enna,1000.0,2008-01-01,False,False,2019-01-12,EUR,0.8671,69.350658,31.891938,37.45872
2019-01-12,29,1520,EUR,10,2,The Phone Company PDA Wifi 3.5-inch M200 Black,The Phone Company,Black,128.76,280.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,Italy,Enna,1000.0,2008-01-01,False,False,2019-01-12,EUR,0.8671,2427.88,1116.47796,1311.4020400000002
2019-01-12,33,69,EUR,2,1,NT Bluetooth Stereo Headphones E52 Pink,Northwind Traders,Pink,13.1,25.69,106,Bluetooth Headphones,1,Audio,False,False,False,Netherlands,Friesland,1540.0,2015-12-09,False,False,2019-01-12,EUR,0.8671,44.551598,22.71802,21.833578
2019-01-12,37,1190,GBP,2,1,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Orange",Fabrikam,Orange,84.12,165.0,405,Camcorders,4,Cameras and camcorders,False,False,False,United Kingdom,Ayrshire,2100.0,2005-03-04,False,False,2019-01-12,GBP,0.7805,257.565,131.31132,126.25368
2019-01-12,37,2053,GBP,2,1,Litware Microwave 0.9CuFt E090 Blue,Litware,Blue,50.98,99.99,803,Microwaves,8,Home Appliances,False,False,False,United Kingdom,Ayrshire,2100.0,2005-03-04,False,False,2019-01-12,GBP,0.7805,156.08438999999998,79.57977999999999,76.50461
2019-01-12,38,161,GBP,1,1,"Adventure Works 52"" LCD HDTV X790W Silver",Adventure Works,Silver,527.53,1592.2,201,Televisions,2,TV and Video,False,False,False,United Kingdom,Belfast,1800.0,2015-04-04,False,False,2019-01-12,GBP,0.7805,1242.7121,411.73716499999995,830.974935
2019-01-12,38,1468,GBP,10,1,Contoso Touch Screen Phones - CRT M11 Black,Contoso,Black,86.91,189.0,503,Touch Screen Phones,5,Cell phones,False,False,False,United Kingdom,Belfast,1800.0,2015-04-04,False,False,2019-01-12,GBP,0.7805,1475.145,678.3325499999999,796.8124500000001
2019-01-12,38,1610,GBP,7,1,SV DVD 15-Inch Player Portable L200 Silver,Southridge Video,Silver,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United Kingdom,Belfast,1800.0,2015-04-04,False,False,2019-01-12,GBP,0.7805,1584.360365,524.9330799999999,1059.4272850000002
2019-01-12,38,1635,GBP,2,1,Contoso DVD 60 DVD Storage Binder L20 Silver,Contoso,Silver,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United Kingdom,Belfast,1800.0,2015-04-04,False,False,2019-01-12,GBP,0.7805,35.73129,11.83238,23.89891
2019-01-12,38,1677,GBP,1,1,MGS Hand Games for 12-16 boys E600 Red,Tailspin Toys,Red,2.54,4.99,701,Boxed Games,7,Games and Toys,False,False,False,United Kingdom,Belfast,1800.0,2015-04-04,False,False,2019-01-12,GBP,0.7805,3.894695,1.98247,1.912225
2019-01-12,38,1763,GBP,4,1,MGS Flight Simulator 2000 M410,Tailspin Toys,Pink,45.87,99.75,702,Download Games,7,Games and Toys,False,False,False,United Kingdom,Belfast,1800.0,2015-04-04,False,False,2019-01-12,GBP,0.7805,311.41949999999997,143.20613999999998,168.21336
2019-01-12,38,2266,GBP,5,1,WWI Wall Lamp E215 Blue,Wide World Importers,Blue,61.17,119.99,806,Lamps,8,Home Appliances,False,False,False,United Kingdom,Belfast,1800.0,2015-04-04,False,False,2019-01-12,GBP,0.7805,468.2609749999999,238.715925,229.54504999999992
2019-01-12,40,1107,GBP,1,1,"Contoso SLR Camera 35"" M358 Orange",Contoso,Orange,164.63,358.0,402,Digital SLR Cameras,4,Cameras and camcorders,False,False,False,United Kingdom,Dungannon and South Tyrone,1300.0,2012-06-06,False,False,2019-01-12,GBP,0.7805,279.419,128.49371499999998,150.925285
2019-01-12,43,93,USD,3,1,WWI Stereo Bluetooth Headphones E1000 Blue,Wide World Importers,Blue,34.36,67.4,106,Bluetooth Headphones,1,Audio,False,False,False,United States,Alaska,1190.0,2015-01-01,False,False,2019-01-12,USD,1.0,202.20000000000002,103.08,99.12000000000002
2019-01-12,43,864,USD,3,1,Contoso Optical USB Mouse M45 White,Contoso,White,23.45,50.99,308,Computers Accessories,3,Computers,False,False,False,United States,Alaska,1190.0,2015-01-01,False,False,2019-01-12,USD,1.0,152.97,70.35,82.62
2019-01-12,43,1934,USD,3,1,Fabrikam Refrigerator 19CuFt M7600 Orange,Fabrikam,Orange,413.42,899.0,802,Refrigerators,8,Home Appliances,False,False,False,United States,Alaska,1190.0,2015-01-01,False,False,2019-01-12,USD,1.0,2697.0,1240.26,1456.74
2019-01-12,43,2504,USD,1,1,Contoso Touch Stylus Pen E150 White,Contoso,White,5.09,9.99,505,Cell phones Accessories,5,Cell phones,False,False,False,United States,Alaska,1190.0,2015-01-01,False,False,2019-01-12,USD,1.0,9.99,5.09,4.9
2019-01-12,51,360,USD,7,1,Fabrikam Laptop13.3 M3000 Red,Fabrikam,Red,193.74,380.0,301,Laptops,3,Computers,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2019-01-12,USD,1.0,2660.0,1356.18,1303.82
2019-01-12,51,394,USD,2,1,WWI Laptop15.4W M0156 Black,Wide World Importers,Black,348.58,758.0,301,Laptops,3,Computers,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2019-01-12,USD,1.0,1516.0,697.16,818.84
2019-01-12,51,412,USD,3,1,Proseware Laptop12 M210 White,Proseware,White,195.24,382.95,301,Laptops,3,Computers,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2019-01-12,USD,1.0,1148.85,585.72,563.1299999999999
2019-01-12,51,1953,USD,4,1,Litware Refrigerator 9.7CuFt M560 Silver,Litware,Silver,226.71,493.0,802,Refrigerators,8,Home Appliances,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2019-01-12,USD,1.0,1972.0,906.84,1065.1599999999999
2019-01-12,51,2040,USD,1,1,Litware Microwave 1.0CuFt E110 Red,Litware,Red,71.37,139.99,803,Microwaves,8,Home Appliances,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2019-01-12,USD,1.0,139.99,71.37,68.62
2019-01-12,54,990,USD,7,1,A. Datum All in One Digital Camera M200 Silver,A. Datum,Silver,86.45,188.0,401,Digital Cameras,4,Cameras and camcorders,False,False,False,United States,Nebraska,2000.0,2013-06-07,False,False,2019-01-12,USD,1.0,1316.0,605.15,710.85
2019-01-12,54,1611,USD,7,1,SV DVD 9-Inch Player Portable M300 White,Southridge Video,White,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,Nebraska,2000.0,2013-06-07,False,False,2019-01-12,USD,1.0,1119.93,514.99,604.94
2019-01-12,54,2275,USD,3,1,Proseware Wall Lamp E0315 Black,Proseware,Black,52.0,101.99,806,Lamps,8,Home Appliances,False,False,False,United States,Nebraska,2000.0,2013-06-07,False,False,2019-01-12,USD,1.0,305.96999999999997,156.0,149.96999999999997
2019-01-12,56,1395,USD,3,1,Contoso Phone with 13-Number Memory (210) M301 Grey,Contoso,Grey,7.81,16.99,501,Home & Office Phones,5,Cell phones,False,False,False,United States,New Hampshire,1260.0,2015-01-01,False,False,2019-01-12,USD,1.0,50.97,23.43,27.54
2019-01-12,56,1500,USD,6,1,The Phone Company Smart phones without camera E100 Pink,The Phone Company,Pink,65.77,129.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,United States,New Hampshire,1260.0,2015-01-01,False,False,2019-01-12,USD,1.0,774.0,394.62,379.38
2019-01-12,56,1561,USD,1,1,The Phone Company PDA Phone 4.7 inches L360 White,The Phone Company,White,133.19,402.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,United States,New Hampshire,1260.0,2015-01-01,False,False,2019-01-12,USD,1.0,402.0,133.19,268.81
2019-01-12,56,1574,USD,10,1,SV DVD Player M130 Grey,Southridge Video,Grey,27.59,59.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,New Hampshire,1260.0,2015-01-01,False,False,2019-01-12,USD,1.0,599.9,275.9,324.0
2019-01-12,59,96,USD,2,1,WWI Stereo Bluetooth Headphones E1000 White,Wide World Importers,White,34.36,67.4,106,Bluetooth Headphones,1,Audio,False,False,False,United States,Oregon,2000.0,2012-08-08,False,False,2019-01-12,USD,1.0,134.8,68.72,66.08000000000001
2019-01-12,59,1820,USD,3,1,MGS Return of Arcade Anniversary Edition 2009 E176,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,False,False,False,United States,Oregon,2000.0,2012-08-08,False,False,2019-01-12,USD,1.0,96.0,48.92999999999999,47.07000000000001
2019-01-12,59,1861,USD,7,1,NT Washer & Dryer 15.5in E1550 Blue,Northwind Traders,Blue,509.78,999.9,801,Washers & Dryers,8,Home Appliances,False,False,False,United States,Oregon,2000.0,2012-08-08,False,False,2019-01-12,USD,1.0,6999.3,3568.46,3430.84
2019-01-12,61,30,USD,2,1,Contoso 32GB Video MP3 Player M3200 Red,Contoso,Red,84.49,255.0,101,MP4&MP3,1,Audio,False,False,False,United States,South Carolina,2000.0,2012-12-15,False,False,2019-01-12,USD,1.0,510.0,168.98,341.02
2019-01-12,63,1563,USD,7,1,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,The Phone Company,White,123.24,268.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,United States,Utah,2000.0,2008-03-06,False,False,2019-01-12,USD,1.0,1876.0,862.68,1013.32
2019-01-12,63,1802,USD,4,1,MGS Age of Mythology 2009 E158,Tailspin Toys,White,16.31,32.0,702,Download Games,7,Games and Toys,False,False,False,United States,Utah,2000.0,2008-03-06,False,False,2019-01-12,USD,1.0,128.0,65.24,62.760000000000005
2019-01-12,64,51,USD,3,1,WWI 2GB Pulse Smart pen M100 Blue,Wide World Importers,Blue,91.95,199.95,104,Recording Pen,1,Audio,False,False,False,United States,Washington DC,1330.0,2010-01-01,False,False,2019-01-12,USD,1.0,599.8499999999999,275.85,323.9999999999999
2019-01-12,64,184,USD,2,1,SV 16xDVD E340 Silver,Southridge Video,Silver,45.53,99.0,202,VCD & DVD,2,TV and Video,False,False,False,United States,Washington DC,1330.0,2010-01-01,False,False,2019-01-12,USD,1.0,198.0,91.06,106.94
2019-01-12,65,46,USD,1,1,WWI 1GB Pulse Smart pen E50 White,Wide World Importers,White,76.45,149.95,104,Recording Pen,1,Audio,False,False,False,United States,West Virginia,1785.0,2012-01-01,False,False,2019-01-12,USD,1.0,149.95,76.45,73.49999999999999
2019-01-12,65,498,USD,1,1,Adventure Works LCD17W E203 Black,Adventure Works,Black,65.77,129.0,304,Monitors,3,Computers,False,False,False,United States,West Virginia,1785.0,2012-01-01,False,False,2019-01-12,USD,1.0,129.0,65.77,63.230000000000004
2019-01-12,65,1371,USD,1,1,Contoso Digital Cordless Expansion Handset Phone M900 White,Contoso,White,15.17,32.99,501,Home & Office Phones,5,Cell phones,False,False,False,United States,West Virginia,1785.0,2012-01-01,False,False,2019-01-12,USD,1.0,32.99,15.17,17.82
2019-01-12,65,1681,USD,3,1,MGS Hand Games men M300 Silver,Tailspin Toys,Silver,3.17,6.89,701,Boxed Games,7,Games and Toys,False,False,False,United States,West Virginia,1785.0,2012-01-01,False,False,2019-01-12,USD,1.0,20.669999999999998,9.51,11.159999999999998
2019-01-13,5,88,AUD,2,1,NT Wireless Transmitter and Bluetooth Headphones M150 Black,Northwind Traders,Black,49.69,149.99,106,Bluetooth Headphones,1,Audio,False,False,False,Australia,Victoria,2000.0,2015-12-09,False,False,2019-01-13,AUD,1.3847,415.382306,137.61148599999999,277.77082000000007
2019-01-13,5,2018,AUD,6,1,Fabrikam Microwave 0.8CuFt E0800 Blue,Fabrikam,Blue,48.43,94.99,803,Microwaves,8,Home Appliances,False,False,False,Australia,Victoria,2000.0,2015-12-09,False,False,2019-01-13,AUD,1.3847,789.1959179999999,402.366126,386.8297919999999
2019-01-13,23,1604,EUR,2,1,SV DVD 14-Inch Player Portable L100 Black,Southridge Video,Black,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Germany,Hamburg,1365.0,2010-01-01,False,False,2019-01-13,EUR,0.8671,450.874658,149.383988,301.49067
2019-01-13,39,1641,GBP,6,1,Contoso DVD 55DVD Storage Binder M56 Red,Contoso,Red,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United Kingdom,Blaenau Gwent,2100.0,2009-06-03,False,False,2019-01-13,GBP,0.7805,59.28678000000001,27.25506,32.03172000000001
2019-01-13,39,1862,GBP,8,1,NT Washer & Dryer 27in L2700 Green,Northwind Traders,Green,878.96,2652.9,801,Washers & Dryers,8,Home Appliances,False,False,False,United Kingdom,Blaenau Gwent,2100.0,2009-06-03,False,False,2019-01-13,GBP,0.7805,16564.7076,5488.22624,11076.481360000002
2019-01-14,0,35,USD,1,1,Contoso 4GB Portable MP3 Player M450 White,Contoso,White,48.92,95.95,101,MP4&MP3,1,Audio,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2019-01-14,USD,1.0,95.95,48.92,47.03
2019-01-14,0,80,USD,1,1,NT Wireless Bluetooth Stereo Headphones E302 Yellow,Northwind Traders,Yellow,18.65,40.55,106,Bluetooth Headphones,1,Audio,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2019-01-14,USD,1.0,40.55,18.65,21.9
2019-01-14,0,367,USD,7,1,Adventure Works Laptop8.9 E0890 Black,Adventure Works,Black,166.2,326.0,301,Laptops,3,Computers,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2019-01-14,USD,1.0,2282.0,1163.3999999999999,1118.6000000000001
2019-01-14,0,1419,EUR,2,1,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,Black,118.65,258.0,503,Touch Screen Phones,5,Cell phones,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2019-01-14,EUR,0.8721,450.0036,206.94933,243.05427
2019-01-14,0,1550,USD,8,1,The Phone Company PDA Palm 3.5 inch M810 Silver,The Phone Company,Silver,128.76,280.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2019-01-14,USD,1.0,2240.0,1030.08,1209.92
2019-01-14,0,1564,CAD,2,1,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,The Phone Company,White,100.06,302.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2019-01-14,CAD,1.3278,801.9912,265.719336,536.271864
2019-01-14,0,1644,USD,2,1,Contoso DVD External DVD Burner M200 Blue,Contoso,Blue,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Online,Online,1347.5,2010-01-01,False,False,2019-01-14,USD,1.0,115.76,53.24,62.52
2019-01-14,0,1701,USD,2,1,SV Hand Games for 12-16 boys E60 Red,Southridge Video,Red,2.54,4.98,701,Boxed Games,7,Games and Toys,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2019-01-14,USD,1.0,9.96,5.08,4.880000000000001
2019-01-14,0,1721,USD,7,1,MGS Rise of Nations: Rise of Legends M290,Tailspin Toys,Black,32.25,70.13,702,Download Games,7,Games and Toys,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2019-01-14,USD,1.0,490.90999999999997,225.75,265.15999999999997
2019-01-14,0,1897,USD,3,1,Fabrikam Refrigerator 24.7CuFt X9800 White,Fabrikam,White,1060.22,3199.99,802,Refrigerators,8,Home Appliances,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2019-01-14,USD,1.0,9599.97,3180.66,6419.3099999999995
2019-01-14,0,2041,EUR,1,1,Litware Microwave 0.9CuFt E090 Red,Litware,Red,50.98,99.99,803,Microwaves,8,Home Appliances,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2019-01-14,EUR,0.8721,87.201279,44.459658,42.741621
2019-01-14,0,2089,CAD,9,1,Contoso Water Heater 1.5GPM E0800 White,Contoso,White,131.28,257.5,804,Water Heaters,8,Home Appliances,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2019-01-14,CAD,1.3278,3077.1765,1568.8222560000002,1508.3542439999999
2019-01-14,6,94,AUD,4,1,WWI Stereo Bluetooth Headphones E1000 Black,Wide World Importers,Black,34.36,67.4,106,Bluetooth Headphones,1,Audio,False,False,False,Australia,Western Australia,2000.0,2010-01-01,False,False,2019-01-14,AUD,1.3905,374.87880000000007,191.11032,183.76848000000007
